mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT1G01790	2.13286352548561	1.87058900319281	2.2122989904406	2.1412290028826	1.59668374252608	1.98791631297846
AT1G01800	2.89652748740532	2.51012442784241	2.9576889111636	2.57903419340656	2.23997426120229	2.52290662043501
AT1G01810	1.22846951643753	0.574637759108789	0.88509254033175	1.51486678752035	2.16397368350879	1.02506538430871
AT1G01820	3.21175834447598	3.18534063129624	3.35843419545933	3.62727397729746	3.50803589317435	3.59312056210708
AT1G01830	1.4499662863536	1.71174264322088	0.897585466616538	0.532405803250649	-0.240942466327873	0.246186062263492
AT1G01840	-0.144690982111061	1.91347065226815	0.662374576958019	-1.38629436111989	0.069199230049214	0.603182781227855
AT1G01860	1.92007421192666	1.29328805485347	3.94742754872843	1.29449588220704	0.407885745869509	3.03080971566341
AT1G01880	-0.190045182651778	-0.476610884224966	-0.66551710344888	-0.857839069912017	-0.269699189399988	-1.38629436111989
AT1G01900	1.01717272632031	1.75684999909101	1.96800747646632	0.989377052263058	1.14075519442274	0.981711974505749
AT1G01910	2.61059811838178	2.35322735960145	3.16409239024612	2.86616617028128	1.97964611798145	3.16237490228291
AT1G01920	0.227081650858306	-0.218470887896203	0.655053702699021	1.09159082119556	0.8581595278877	0.936505383805858
AT1G01930	1.91259656126135	1.74601705197329	0.97836609426421	1.84116350467092	1.59710210489893	1.24295566630814
AT1G01940	0.462036501086804	0.24814835186345	1.57686685788181	2.0166616940393	1.34067816011101	1.54935173460893
AT1G01950	0.0217787954247044	-0.00555815763858479	0.411170543905161	0.499361301051847	0.430923491616593	0.652589535635928
AT1G01960	1.65612908237464	1.4572036721584	2.10303455014265	1.84638402578814	1.98766206951833	2.43146831763535
AT1G01970	2.91037514563158	2.28261588706292	2.2591782542406	2.4443157386499	2.27199614200951	1.94074223580124
AT1G01990	3.54547064614692	4.10073455601142	4.0572736314068	3.69755456791517	3.90482128614982	4.01452461149236
AT1G02000	1.21603323843588	1.92018309545926	2.68613238622514	2.42511938521908	2.65894738995586	2.80057475118443
AT1G02010	0.30150454088388	1.02966621847813	0.477135192876211	-0.799647235506996	0.625187449501157	0.590121141719108
AT1G02020	2.61673142876307	2.51566804322993	2.99035350229322	2.51904804307059	2.93267508439089	2.93043047123638
AT1G02030	-0.258837455675744	0.816806849446719	-1.38629436111989	-0.721062828446495	1.76233497695309	-0.873904524950046
AT1G02040	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989	0.845070388976061	-1.38629436111989
AT1G02050	-1.38629436111989	-1.38629436111989	0.397516525926645	-0.101920866501741	0.527808193095476	0.742077515357234
AT1G02060	-1.38629436111989	-0.746485392322937	0.0462716903279866	0.543545804032817	-1.38629436111989	0.848140197054226
AT1G02065	-1.38629436111989	1.09697723665315	-0.303116245027422	0.103419477291447	0.765811664610708	-0.347741321544212
AT1G02080	1.49109688835326	1.33158099113214	1.55730707968045	1.64144733529442	1.93115910011317	1.97532633508289
AT1G02090	3.20143763731135	3.41732553719852	3.44335539128197	3.61444648579756	2.97656366807807	3.7335139944916
AT1G02100	1.94338609260235	1.93214650592175	1.75707809330963	2.17268421812674	1.64763179900577	1.65130443349056
AT1G02110	2.09474086457032	1.66987600868449	2.23922504335034	1.57518428062973	1.61069915532638	1.87175842133227
AT1G02120	4.5238039967965	4.5354504938043	4.1040848052139	4.69773416134937	3.89644699300543	4.6454041477687
AT1G02130	2.72802415970261	2.81016450826947	3.32740018984495	2.4549668302137	2.91905113262737	3.08340025683142
AT1G02140	4.19742448641118	4.15519291241637	4.69414940401856	4.29376413279925	3.86478409410763	4.49501804022286
AT1G02145	1.71093693402688	1.15111516871826	1.01322169252225	0.832890584962641	1.18606177714584	0.951356115537363
AT1G02150	2.97378141058314	2.91159195536891	3.57416524813245	2.62638239673579	2.40790320399208	3.27038551124757
AT1G02160	3.99630783273379	3.72718924665183	2.70495701476191	3.44966185481004	2.87530543278071	2.78947416444867
AT1G02170	4.24471891923238	4.00547642539419	4.07240762410659	4.45541608045916	4.31464342025949	4.74574511817531
AT1G02180	0.71778438938062	-0.379931911470275	1.86057064988128	-0.419589553244722	0.975896350984505	0.109279022896482
AT1G02190	0.589171329936055	-0.0884323597933695	-0.323476409383767	-0.330670542918818	1.02384813264918	-0.75249452086207
AT1G02205	4.01092639827872	4.15171622181234	4.56043807179722	3.80451878055923	3.55583560764462	3.55145304856241
AT1G02210	-1.38629436111989	2.82592595168133	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G02220	1.59698970207299	1.66820449416506	1.44107367356429	1.79034513391387	2.32171358201031	1.06543648204865
AT1G02230	0.413468900709836	-0.152568870875898	-0.38104017960025	0.930128542147192	-1.38629436111989	0.625021520257553
AT1G02260	0.532250579358174	2.03532578422629	1.75886790922056	0.918034919045051	1.93172686632062	1.53491641796121
AT1G02270	2.52875241706125	2.89606529794721	3.46109425437162	2.85954683841347	3.06676639508571	3.31639710348429
AT1G02280	2.108162753744	2.66754695219667	2.46298858931584	2.37396141163745	1.68793853033721	1.39807224251079
AT1G02290	1.70679492228673	0.584499177169049	1.35104227367756	-0.409273148572672	0.386542802817703	1.24602844450131
AT1G02300	2.76145335899443	2.93667241081162	2.25167216940983	1.66761763320782	1.65175908483921	1.82627955990165
AT1G02305	3.50025521603289	3.50049085782851	3.32218541766095	3.43774154589156	2.90394692069603	3.02877825327464
AT1G02310	-1.38629436111989	-1.38629436111989	-0.65238248124082	-0.847328193974991	-1.38629436111989	-0.462981682740005
AT1G02330	2.68916010397088	2.65343667256683	2.50254994288287	2.47311375328089	2.597057199169	2.54075593691725
AT1G02335	2.16999590412821	0.927836093645817	1.75194153386117	2.31165112947743	2.60309230396248	2.01799333814117
AT1G02340	0.766526680316452	-0.344475415387725	-1.38629436111989	-0.765193458616165	0.905327674964966	-1.38629436111989
AT1G02350	-1.38629436111989	2.21462694203956	-1.38629436111989	-0.257955101402912	0.583332374944744	-1.38629436111989
AT1G02360	1.76897628925032	1.73420111329098	2.11079188074695	3.51101695736755	3.97617481155131	4.48396215437755
AT1G02370	0.22753641030299	0.783543014248508	0.106833263017071	0.14858077077001	-1.38629436111989	0.621463484698451
AT1G02380	0.426817802739491	-0.00807629438523122	-0.250836991957193	0.164368616191212	-0.523416347570289	-0.880841249069464
AT1G02390	1.65302026333922	1.86311993133269	2.94568230968331	1.51815218574157	2.64506873181416	2.70773782076153
AT1G02391	-1.38629436111989	2.54595865674507	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G02400	1.71049476451772	1.45614477612615	1.50420003560996	2.15848368102722	3.08629256177146	2.64109785678359
AT1G02405	2.38017825929664	2.34468230101201	2.17633770940939	2.0879828307543	3.20275222041869	2.53020163099316
AT1G02410	2.15023039981918	2.30203561674695	1.92273536756394	1.66412132317233	1.78927827220978	1.56551990033037
AT1G02420	0.974042197459879	1.17057849658943	0.354908664667769	0.399255827150935	0.484126057843199	-0.371959393070557
AT1G02430	-1.38629436111989	-1.38629436111989	0.245409305127609	1.35211376534038	0.811012758473475	1.55422929104339
AT1G02440	-1.38629436111989	-1.38629436111989	0.0263174781639873	-0.271668088521163	-1.38629436111989	0.724431459250916
AT1G02450	4.1263572554737	3.54116436513172	3.96785447365968	5.03319299100331	4.33603129830229	3.52091127112791
AT1G02460	1.69442428409333	2.23034942896545	2.79906828767798	2.77139506887261	2.68472569445204	3.23785764816111
AT1G02470	-0.230877567966832	-1.38629436111989	0.314740282792453	1.08436466258801	0.29218327448814	-0.857230787149842
AT1G02475	5.03939448911841	4.84186598554876	4.74244108162509	4.9014918722021	4.9654405420527	4.58312763004987
AT1G02500	4.72627364981158	4.3718989170379	6.00203332695138	5.30852776011115	5.00256209466856	6.61954110974724
AT1G02510	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989	1.31119673798521	-1.38629436111989
AT1G02520	-1.38629436111989	-0.457450677373658	-0.788737573429176	0.468666519599839	1.27088742978826	-0.195051469827612
AT1G02530	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989	-0.641254029234264	-1.38629436111989
AT1G02540	-1.38629436111989	-1.38629436111989	-1.38629436111989	-0.255633297764501	-1.38629436111989	-1.38629436111989
AT1G02550	-1.38629436111989	-1.38629436111989	-0.319891517082889	-1.38629436111989	2.03624088791751	-1.38629436111989
AT1G02560	4.28848239907888	4.00503613120955	4.60443378314618	3.86409664923781	3.66286157338417	4.25469258158116
AT1G02570	-1.38629436111989	2.34927473356412	-1.38629436111989	0.820351112851397	2.04183085802666	0.280447580524613
AT1G02580	-1.38629436111989	0.984894202098774	-1.38629436111989	-1.38629436111989	0.485656002032764	-1.12898000672128
AT1G02590	-1.38629436111989	-1.38629436111989	-1.38629436111989	-0.0164424340345012	0.286955904289919	-1.38629436111989
AT1G02610	1.58656286726317	0.876672499645557	-0.175040667600469	-0.137158532497715	0.154732859958108	0.215885166698706
AT1G02620	1.29215510573406	1.09012678444693	0.346209380178673	-1.38629436111989	0.00462175839880654	1.14691025734326
AT1G02640	-0.0414970622895952	0.0684383515270924	-0.612214899699707	-0.679552700105717	-0.822226995138086	-0.349857741250432
AT1G02650	-1.38629436111989	-0.62664714129315	-1.38629436111989	-0.243467032445874	0.358688483653027	0.761157501232315
AT1G02660	2.37735784026438	1.03954580048373	0.678219863440086	1.73956784107803	1.87141275022926	1.5351626502793
AT1G02670	-1.38629436111989	0.485985189386823	-1.38629436111989	-0.765193458616165	-1.38629436111989	-1.38629436111989
AT1G02680	1.83252088880349	2.05040806321965	3.41835852522624	1.73710745973812	2.24745157493007	3.47719144500467
AT1G02681	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989	0.453814524557478	-1.38629436111989
AT1G02690	-0.524696053403578	1.76680121378078	0.266650983695679	0.163836114508212	1.52285825309805	-0.756944945622817
AT1G02700	-1.38629436111989	-0.395472798607171	-0.59536203894062	-1.38629436111989	-1.38629436111989	0.0902407465891203
AT1G02710	1.97437801426212	3.9551904167492	3.6172157156779	3.63781415561739	3.73831405575551	3.64117250973563
AT1G02720	2.13194315124742	2.35769879338898	2.80465333219643	2.27670093994295	2.7686648334765	2.37402177859535
AT1G02730	-0.00715934595119822	-1.38629436111989	-0.393142184263637	-0.534054816009562	-1.38629436111989	-0.717157858535227
AT1G02740	-0.188185031386628	0.165247149389242	1.15115237558099	0.260248436813765	1.86093689574656	1.37591593867729
AT1G02750	1.36376876686818	0.63091494403035	1.94813109233313	2.06653245856586	1.835280424815	1.59822453494819
AT1G02770	-1.38629436111989	1.07441104672847	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G02780	5.37348629324805	5.22025145867539	5.3231771846451	5.25545267936726	4.78078527688979	5.8425536680725
AT1G02790	-1.38629436111989	0.924101526352858	-0.495908012101931	-1.38629436111989	2.26995897906408	-0.873075628055099
AT1G02800	-1.38629436111989	0.0671066714102913	-1.00332953047691	-1.38629436111989	-0.351125807278806	-1.38629436111989
AT1G02813	-1.38629436111989	0.611845962728858	-0.201784086038004	-1.38629436111989	0.302759075632975	-0.248662297218271
AT1G02816	2.72704879525968	2.43074371077942	1.96451715204922	2.75220520080887	3.01215424494947	2.25861027752985
AT1G02820	2.62217293338823	2.41816548619151	3.40237459539892	1.90048732817898	2.06043619611773	2.66640124996779
AT1G02840	2.37610317554595	2.32524430061419	2.58148338482975	2.64464103499018	2.22392943652019	2.97695265957423
AT1G02850	1.57682113282457	1.64996321574918	1.36210972447385	1.31902252847987	0.676036530712681	1.3903876850171
AT1G02860	1.27858501360716	1.96779043064775	0.795722282519507	1.04474674009306	1.4801339221711	0.992670519147377
AT1G02870	2.18456141403324	2.14925031962776	2.27578118185456	1.46218431302045	2.14640482731556	2.34551294312852
AT1G02880	1.98796617099183	1.92020174760426	1.90255152132492	1.50515861932053	1.92289893679727	2.07124520556011
AT1G02890	2.05651990516336	2.31495448531316	2.2480400401642	2.4097677687522	2.30855620765295	2.32169698985989
AT1G02900	1.3201759361354	-1.38629436111989	-0.16298621747517	-1.38629436111989	0.348179953413336	0.657584673463606
AT1G02910	2.68136420856331	2.38590881648349	3.12639900396024	2.28870561677551	1.36770751437862	3.29501553723191
AT1G02920	4.52538583637732	4.1537842260497	4.99399657001281	6.6260952063984	6.38462115773486	7.1680453627801
AT1G02930	6.09311159478227	5.67191810503617	5.89705743983699	7.336772929814	7.53861362462698	7.53252109363538
AT1G02940	-1.38629436111989	1.37773413658834	0.64353187091664	-1.38629436111989	-0.112906323952578	0.880357019961401
AT1G02950	1.80521848678102	1.7044302271113	0.27565596158298	0.697889589874197	-0.262487360727707	0.220715616036527
AT1G02960	1.46845635684034	0.548069384839796	0.635888206771266	1.33505852816394	0.149153392739536	0.295107461623529
AT1G02970	-0.880478530225851	-0.122353247738567	-0.742445339870072	-0.601543163614425	0.12145252569345	-1.38629436111989
AT1G02980	-1.38629436111989	0.216611617019764	-1.38629436111989	-0.661605936084648	0.0342931222861133	-1.38629436111989
AT1G02990	1.2016551415415	1.26563833923962	0.883690259150507	1.13507240618544	0.972985032483356	0.869701824366837
AT1G03000	1.36901168851492	1.21858149625376	0.994255303037594	0.956410326684831	1.38864907068797	1.36846055553198
AT1G03010	-1.38629436111989	-0.282351175244705	-0.995360708840919	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G03020	-1.38629436111989	1.22574866471018	0.915112246006862	-1.38629436111989	1.5307183437206	0.853903153805517
AT1G03022	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989	2.79305646355979	-1.38629436111989
AT1G03030	1.59157064108804	0.829949542289405	1.89453391008528	1.91267245705003	2.13481498051786	2.1120183925549
AT1G03040	3.09752665609742	2.826648498035	3.64621156855468	3.44426372354561	3.15868066304688	3.63647746818161
AT1G03050	-1.38629436111989	1.22634862429419	-0.916538951423745	-1.38629436111989	0.348179953413336	-0.941581869660394
AT1G03055	0.324066512373219	2.25492326668788	1.0213689931372	0.71509565989123	-0.464958329020847	0.146516647189753
AT1G03060	0.502628169593702	0.680588262829118	0.582743376080767	1.1440252528315	0.503934527242863	1.24943402008243
AT1G03070	0.990228517918916	-1.38629436111989	-1.38629436111989	-0.219906774988481	-1.38629436111989	-1.38629436111989
AT1G03080	2.81702933661762	2.65124519380689	2.03190119174062	2.79125914853764	2.7639171089798	2.43955600340223
AT1G03090	1.00039343463575	0.627831726851321	1.05416221056298	1.02606985541046	0.469374329332475	1.06905344696107
AT1G03100	0.350238458832368	-1.38629436111989	-0.428704015017717	-0.852317931525666	0.728455241818193	-0.287910044668633
AT1G03103	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989	1.6007185419316	-1.38629436111989
AT1G03106	-1.38629436111989	1.05210727649185	-1.38629436111989	-1.38629436111989	0.529329946175743	-1.38629436111989
AT1G03110	1.33118814717709	0.799225681697726	0.423501321109851	-0.871218347238428	0.687848459929311	0.44617642430841
AT1G03120	-1.38629436111989	-1.38629436111989	-0.432251583896279	-1.38629436111989	-1.38629436111989	-0.473662563428369
AT1G03130	8.23895242984574	7.69888714662372	8.09383955891018	7.96255522863779	7.95701617333319	7.90160040363092
AT1G03140	3.27392935836002	3.08870068309126	2.7302383758574	3.5228888648538	2.91338042238761	3.06277006146427
AT1G03150	1.9344121211394	1.63497768027712	1.50688705868401	2.17316535568167	1.44522143679873	2.2080092925859
AT1G03160	2.14550783946912	2.24603981876954	2.89687710044426	2.1739036166973	2.06264222388108	2.70430612019259
AT1G03170	-1.38629436111989	2.25269045551933	-0.54525113960834	-1.38629436111989	1.24040369842155	-1.38629436111989
AT1G03180	-1.38629436111989	0.230089486410999	0.282960680892426	-0.040643498058761	-0.512122528325492	-0.082664519966719
AT1G03190	0.0300502395728796	0.562631628448779	0.698304909571995	0.379240292947538	0.463778998001524	0.986022347457175
AT1G03200	1.69120022004551	-0.0376706502266805	1.76355622517268	0.814479098773013	2.40799251826422	1.85831376818456
AT1G03210	3.0436366381515	1.56367345078217	2.77828998545498	2.50867828287176	1.95168271831867	2.82148383864659
AT1G03220	4.82199595056468	4.52238315765455	3.68215910546691	4.53913881468862	4.84720122935077	5.15805859516139
AT1G03230	3.37446861497248	3.01464937815721	3.34810953550625	3.4449132669789	3.76045857341026	3.81961214409336
AT1G03250	2.54508182849524	1.8741198470173	2.25260070908823	2.50458421708845	2.22567487775135	2.23878691038242
AT1G03260	0.376719503272459	1.06865470671794	1.67550876966779	1.11862762366962	0.621905448441392	1.7350387498296
AT1G03270	-0.901863509307092	-0.596927133422459	-0.768072483533657	-1.38629436111989	-0.780732711656253	-1.05011783769122
AT1G03280	2.20062943307038	1.78089086596867	1.15610273628231	1.92216753748348	2.13510541767793	1.35300095050955
AT1G03290	2.6037378261408	2.04866630491014	2.31713122880422	2.92593719942328	2.40077230190215	2.59345124639193
AT1G03300	0.392837985245184	-0.321734644252169	-0.076788350728217	-1.38629436111989	-1.38629436111989	-0.896807845258799
AT1G03310	2.28372495309475	2.27923917496835	2.24720799188304	1.3192393308644	1.7598142993698	1.28434446544454
AT1G03320	-0.0698346288715533	-1.38629436111989	-1.38629436111989	-1.38629436111989	1.57014147346835	-1.38629436111989
AT1G03330	2.21999768466765	2.07469151049359	2.04329909939806	2.68981368247992	1.95799788489799	2.0325625085979
AT1G03340	-0.149857052600034	-0.175514973244045	0.260993197583215	1.41597236899874	0.632011619497194	-0.17741169532583
AT1G03350	3.11029937640822	3.3130429026828	2.98683281670094	3.01187220548922	2.5898028896191	3.18101706088993
AT1G03360	0.307747927098673	-0.241613622929347	0.852702124862497	0.81545478346147	0.905891353398113	1.23938449361914
AT1G03370	2.87134821108473	2.29577698388177	2.52528340082167	3.33908103437044	2.56070020317031	3.24214233659435
AT1G03380	1.97610826879995	1.60534218705151	1.79851275554447	1.7654233294102	1.7494910388711	1.8873656146163
AT1G03390	-1.38629436111989	0.266704752120945	-1.38629436111989	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G03400	2.91578254928467	2.37213760565302	4.237741269152	3.37079925713159	2.91730067510449	4.2204925869865
AT1G03410	0.402617190533744	0.1405849533854	0.0999346650545479	0.212437847642097	0.648953394687491	0.138469827486792
AT1G03420	-1.38629436111989	-1.38629436111989	-0.557482714735244	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G03430	2.65535775815771	2.59759678401765	2.30851487174148	1.66995599289032	1.27225728379495	2.05653336966053
AT1G03440	2.32846779252675	1.75937598062049	2.51196255637377	1.64740947225966	1.84488134224296	2.17575805605147
AT1G03445	-1.38629436111989	-1.38629436111989	-1.15327078192825	-1.38629436111989	-1.38629436111989	-1.38629436111989
AT1G03457	0.147652296933551	0.119253327946511	-1.03844306709058	-1.38629436111989	0.510634892302308	0.0267838991059687
AT1G03470	-0.638569367186868	1.07541617670387	-0.195318082011489	1.18487500515896	0.551124388084309	-0.242332626405141
AT1G03475	4.57619466819384	4.69783011472976	4.75012301025941	4.55111934720431	4.04536501685121	4.64377995599704
